-0.01,0
0,0
0.01,0.00022001
0.02,0.00043562
0.03,0.00064688
0.04,0.00085382
0.05,0.0010565
0.06,0.0012549
0.07,0.0014492
0.08,0.0016393
0.09,0.0018254
0.1,0.0020074
0.11,0.0021853
0.12,0.0023593
0.13,0.0025294
0.14,0.0026956
0.15,0.002858
0.16,0.0030165
0.17,0.0031713
0.18,0.0033224
0.19,0.0034698
0.2,0.0036136
0.21,0.0037537
0.22,0.0038904
0.23,0.0040235
0.24,0.0041531
0.25,0.0042793
0.26,0.0044021
0.27,0.0045215
0.28,0.0046376
0.29,0.0047505
0.3,0.0048601
0.31,0.0049665
0.32,0.0050697
0.33,0.0051699
0.34,0.0052669
0.35,0.0053609
0.36,0.0054519
0.37,0.0055399
0.38,0.005625
0.39,0.0057071
0.4,0.0057864
0.41,0.0058629
0.42,0.0059366
0.43,0.0060076
0.44,0.0060758
0.45,0.0061414
0.46,0.0062043
0.47,0.0062646
0.48,0.0063223
0.49,0.0063775
0.5,0.0064302
0.51,0.0064804
0.52,0.0065282
0.53,0.0065735
0.54,0.0066165
0.55,0.0066572
0.56,0.0066956
0.57,0.0067317
0.58,0.0067656
0.59,0.0067973
0.6,0.0068268
0.61,0.0068542
0.62,0.0068795
0.63,0.0069027
0.64,0.0069239
0.65,0.006943
0.66,0.0069602
0.67,0.0069755
0.68,0.0069888
0.69,0.0070003
0.7,0.0070099
0.71,0.0070177
0.72,0.0070237
0.73,0.007028
0.74,0.0070305
0.75,0.0070314
0.76,0.0070306
0.77,0.0070281
0.78,0.007024
0.79,0.0070184
0.8,0.0070112
0.81,0.0070024
0.82,0.0069922
0.83,0.0069805
0.84,0.0069674
0.85,0.0069529
0.86,0.006937
0.87,0.0069197
0.88,0.0069012
0.89,0.0068813
0.9,0.0068601
0.91,0.0068377
0.92,0.0068141
0.93,0.0067893
0.94,0.0067633
0.95,0.0067362
0.96,0.006708
0.97,0.0066787
0.98,0.0066483
0.99,0.0066169
1,0.0065845
1.01,0.0065511
1.02,0.0065167
1.03,0.0064814
1.04,0.0064452
1.05,0.006408
1.06,0.00637
1.07,0.0063312
1.08,0.0062916
1.09,0.0062511
1.1,0.0062099
1.11,0.0061679
1.12,0.0061252
1.13,0.0060818
1.14,0.0060378
1.15,0.005993
1.16,0.0059476
1.17,0.0059016
1.18,0.005855
1.19,0.0058078
1.2,0.0057601
1.21,0.0057118
1.22,0.0056631
1.23,0.0056138
1.24,0.0055641
1.25,0.0055139
1.26,0.0054632
1.27,0.0054122
1.28,0.0053608
1.29,0.005309
1.3,0.0052568
1.31,0.0052043
1.32,0.0051515
1.33,0.0050984
1.34,0.005045
1.35,0.0049913
1.36,0.0049374
1.37,0.0048833
1.38,0.004829
1.39,0.0047745
1.4,0.0047198
1.41,0.0046649
1.42,0.0046099
1.43,0.0045548
1.44,0.0044995
1.45,0.0044442
1.46,0.0043888
1.47,0.0043333
1.48,0.0042778
1.49,0.0042223
1.5,0.0041667
1.51,0.0041112
1.52,0.0040557
1.53,0.0040001
1.54,0.0039447
1.55,0.0038893
1.56,0.0038339
1.57,0.0037787
1.58,0.0037235
1.59,0.0036685
1.6,0.0036136
1.61,0.0035588
1.62,0.0035042
1.63,0.0034497
1.64,0.0033954
1.65,0.0033413
1.66,0.0032874
1.67,0.0032337
1.68,0.0031803
1.69,0.003127
1.7,0.003074
1.71,0.0030213
1.72,0.0029689
1.73,0.0029167
1.74,0.0028648
1.75,0.0028132
1.76,0.0027619
1.77,0.0027109
1.78,0.0026603
1.79,0.00261
1.8,0.00256
1.81,0.0025104
1.82,0.0024612
1.83,0.0024124
1.84,0.0023639
1.85,0.0023158
1.86,0.0022681
1.87,0.0022208
1.88,0.0021739
1.89,0.0021275
1.9,0.0020814
1.91,0.0020358
1.92,0.0019907
1.93,0.001946
1.94,0.0019017
1.95,0.001858
1.96,0.0018146
1.97,0.0017718
1.98,0.0017294
1.99,0.0016875
2,0.0016461
2.01,0.0016052
2.02,0.0015648
2.03,0.0015249
2.04,0.0014855
2.05,0.0014466
2.06,0.0014083
2.07,0.0013704
2.08,0.0013331
2.09,0.0012963
2.1,0.00126
2.11,0.0012243
2.12,0.0011891
2.13,0.0011544
2.14,0.0011203
2.15,0.0010867
2.16,0.0010537
2.17,0.0010212
2.18,0.0009893
2.19,0.00095792
2.2,0.0009271
2.21,0.00089682
2.22,0.0008671
2.23,0.00083793
2.24,0.00080932
2.25,0.00078126
2.26,0.00075376
2.27,0.00072682
2.28,0.00070043
2.29,0.00067459
2.3,0.00064931
2.31,0.00062458
2.32,0.00060041
2.33,0.00057678
2.34,0.00055371
2.35,0.00053118
2.36,0.00050919
2.37,0.00048776
2.38,0.00046686
2.39,0.0004465
2.4,0.00042667
2.41,0.00040738
2.42,0.00038863
2.43,0.00037039
2.44,0.00035268
2.45,0.00033549
2.46,0.00031882
2.47,0.00030266
2.48,0.00028701
2.49,0.00027186
2.5,0.00025721
2.51,0.00024305
2.52,0.00022938
2.53,0.0002162
2.54,0.00020349
2.55,0.00019125
2.56,0.00017949
2.57,0.00016818
2.58,0.00015733
2.59,0.00014692
2.6,0.00013696
2.61,0.00012743
2.62,0.00011833
2.63,0.00010965
2.64,0.00010138
2.65,9.3515e-05
2.66,8.605e-05
2.67,7.8974e-05
2.68,7.228e-05
2.69,6.5958e-05
2.7,6.0001e-05
2.71,5.44e-05
2.72,4.9144e-05
2.73,4.4227e-05
2.74,3.9637e-05
2.75,3.5366e-05
2.76,3.1403e-05
2.77,2.7739e-05
2.78,2.4364e-05
2.79,2.1266e-05
2.8,1.8437e-05
2.81,1.5863e-05
2.82,1.3536e-05
2.83,1.1444e-05
2.84,9.5744e-06
2.85,7.9168e-06
2.86,6.4592e-06
2.87,5.1897e-06
2.88,4.0961e-06
2.89,3.166e-06
2.9,2.3869e-06
2.91,1.746e-06
2.92,1.2305e-06
2.93,8.2717e-07
2.94,5.2268e-07
2.95,3.035e-07
2.96,1.5592e-07
2.97,6.6001e-08
2.98,1.9622e-08
2.99,2.461e-09
3,0
3.01,0
